snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-06,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-06/GOOGL_snapshot.json,
2026-08-06,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-06/T_snapshot.json,
2026-08-06,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-06/EA_snapshot.json,
2026-08-06,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-06/META_snapshot.json,
2026-08-06,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-06/NFLX_snapshot.json,
2026-08-06,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-06/OMC_snapshot.json,
2026-08-06,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-06/TTWO_snapshot.json,
2026-08-06,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-06/DIS_snapshot.json,
2026-08-06,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-06/WBD_snapshot.json,
2026-08-06,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-06/ABNB_snapshot.json,
2026-08-06,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-06/AMZN_snapshot.json,
2026-08-06,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-06/BKNG_snapshot.json,
2026-08-06,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-06/DASH_snapshot.json,
2026-08-06,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-06/NKE_snapshot.json,
2026-08-06,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-06/RL_snapshot.json,
2026-08-06,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-06/SBUX_snapshot.json,
2026-08-06,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-06/TPR_snapshot.json,
2026-08-06,"Tesla, Inc.",TSLA,completed,/mnt/primary/finnhub_snapshots/2026-08-06/TSLA_snapshot.json,
2026-08-06,Casey's,CASY,completed,/mnt/primary/finnhub_snapshots/2026-08-06/CASY_snapshot.json,
2026-08-06,Coca-Cola Company (The),KO,completed,/mnt/primary/finnhub_snapshots/2026-08-06/KO_snapshot.json,
2026-08-06,Colgate-Palmolive,CL,completed,/mnt/primary/finnhub_snapshots/2026-08-06/CL_snapshot.json,
2026-08-06,Costco,COST,completed,/mnt/primary/finnhub_snapshots/2026-08-06/COST_snapshot.json,
2026-08-06,Dollar General,DG,completed,/mnt/primary/finnhub_snapshots/2026-08-06/DG_snapshot.json,
2026-08-06,General Mills,GIS,completed,/mnt/primary/finnhub_snapshots/2026-08-06/GIS_snapshot.json,
2026-08-06,PepsiCo,PEP,completed,/mnt/primary/finnhub_snapshots/2026-08-06/PEP_snapshot.json,
2026-08-06,Target Corporation,TGT,completed,/mnt/primary/finnhub_snapshots/2026-08-06/TGT_snapshot.json,
2026-08-06,Walmart,WMT,completed,/mnt/primary/finnhub_snapshots/2026-08-06/WMT_snapshot.json,
2026-08-06,APA Corporation,APA,completed,/mnt/primary/finnhub_snapshots/2026-08-06/APA_snapshot.json,
2026-08-06,Baker Hughes,BKR,completed,/mnt/primary/finnhub_snapshots/2026-08-06/BKR_snapshot.json,
2026-08-06,Chevron Corporation,CVX,completed,/mnt/primary/finnhub_snapshots/2026-08-06/CVX_snapshot.json,
2026-08-06,ConocoPhillips,COP,completed,/mnt/primary/finnhub_snapshots/2026-08-06/COP_snapshot.json,
2026-08-06,Devon Energy,DVN,completed,/mnt/primary/finnhub_snapshots/2026-08-06/DVN_snapshot.json,
2026-08-06,Diamondback Energy,FANG,completed,/mnt/primary/finnhub_snapshots/2026-08-06/FANG_snapshot.json,
2026-08-06,EOG Resources,EOG,completed,/mnt/primary/finnhub_snapshots/2026-08-06/EOG_snapshot.json,
2026-08-06,Expand Energy,EXE,completed,/mnt/primary/finnhub_snapshots/2026-08-06/EXE_snapshot.json,
2026-08-06,Williams Companies,WMB,completed,/mnt/primary/finnhub_snapshots/2026-08-06/WMB_snapshot.json,
2026-08-06,Aflac,AFL,completed,/mnt/primary/finnhub_snapshots/2026-08-06/AFL_snapshot.json,
2026-08-06,American Express,AXP,completed,/mnt/primary/finnhub_snapshots/2026-08-06/AXP_snapshot.json,
2026-08-06,American International Group,AIG,completed,/mnt/primary/finnhub_snapshots/2026-08-06/AIG_snapshot.json,
2026-08-06,Apollo Global Management,APO,completed,/mnt/primary/finnhub_snapshots/2026-08-06/APO_snapshot.json,
2026-08-06,Goldman Sachs,GS,completed,/mnt/primary/finnhub_snapshots/2026-08-06/GS_snapshot.json,
2026-08-06,JPMorgan Chase,JPM,completed,/mnt/primary/finnhub_snapshots/2026-08-06/JPM_snapshot.json,
2026-08-06,PayPal,PYPL,completed,/mnt/primary/finnhub_snapshots/2026-08-06/PYPL_snapshot.json,
2026-08-06,Visa Inc.,V,completed,/mnt/primary/finnhub_snapshots/2026-08-06/V_snapshot.json,
2026-08-06,Wells Fargo,WFC,completed,/mnt/primary/finnhub_snapshots/2026-08-06/WFC_snapshot.json,
2026-08-06,Cigna,CI,completed,/mnt/primary/finnhub_snapshots/2026-08-06/CI_snapshot.json,
2026-08-06,Cooper Companies (The),COO,completed,/mnt/primary/finnhub_snapshots/2026-08-06/COO_snapshot.json,
2026-08-06,CVS Health,CVS,completed,/mnt/primary/finnhub_snapshots/2026-08-06/CVS_snapshot.json,
2026-08-06,Danaher Corporation,DHR,completed,/mnt/primary/finnhub_snapshots/2026-08-06/DHR_snapshot.json,
2026-08-06,DaVita,DVA,completed,/mnt/primary/finnhub_snapshots/2026-08-06/DVA_snapshot.json,
2026-08-06,Dexcom,DXCM,completed,/mnt/primary/finnhub_snapshots/2026-08-06/DXCM_snapshot.json,
2026-08-06,Edwards Lifesciences,EW,completed,/mnt/primary/finnhub_snapshots/2026-08-06/EW_snapshot.json,
2026-08-06,GE HealthCare,GEHC,completed,/mnt/primary/finnhub_snapshots/2026-08-06/GEHC_snapshot.json,
2026-08-06,Gilead Sciences,GILD,completed,/mnt/primary/finnhub_snapshots/2026-08-06/GILD_snapshot.json,
2026-08-06,3M,MMM,completed,/mnt/primary/finnhub_snapshots/2026-08-06/MMM_snapshot.json,
2026-08-06,A. O. Smith,AOS,completed,/mnt/primary/finnhub_snapshots/2026-08-06/AOS_snapshot.json,
2026-08-06,Boeing,BA,completed,/mnt/primary/finnhub_snapshots/2026-08-06/BA_snapshot.json,
2026-08-06,Broadridge Financial Solutions,BR,completed,/mnt/primary/finnhub_snapshots/2026-08-06/BR_snapshot.json,
2026-08-06,C.H. Robinson,CHRW,completed,/mnt/primary/finnhub_snapshots/2026-08-06/CHRW_snapshot.json,
2026-08-06,Carrier Global,CARR,completed,/mnt/primary/finnhub_snapshots/2026-08-06/CARR_snapshot.json,
2026-08-06,Caterpillar Inc.,CAT,completed,/mnt/primary/finnhub_snapshots/2026-08-06/CAT_snapshot.json,
2026-08-06,Cintas,CTAS,completed,/mnt/primary/finnhub_snapshots/2026-08-06/CTAS_snapshot.json,
2026-08-06,Xylem Inc.,XYL,completed,/mnt/primary/finnhub_snapshots/2026-08-06/XYL_snapshot.json,
2026-08-06,Accenture,ACN,completed,/mnt/primary/finnhub_snapshots/2026-08-06/ACN_snapshot.json,
2026-08-06,Adobe Inc.,ADBE,completed,/mnt/primary/finnhub_snapshots/2026-08-06/ADBE_snapshot.json,
2026-08-06,Apple Inc.,AAPL,completed,/mnt/primary/finnhub_snapshots/2026-08-06/AAPL_snapshot.json,
2026-08-06,Cisco,CSCO,completed,/mnt/primary/finnhub_snapshots/2026-08-06/CSCO_snapshot.json,
2026-08-06,Cognizant,CTSH,completed,/mnt/primary/finnhub_snapshots/2026-08-06/CTSH_snapshot.json,
2026-08-06,Hewlett Packard Enterprise,HPE,completed,/mnt/primary/finnhub_snapshots/2026-08-06/HPE_snapshot.json,
2026-08-06,Sandisk,SNDK,completed,/mnt/primary/finnhub_snapshots/2026-08-06/SNDK_snapshot.json,
2026-08-06,ServiceNow,NOW,completed,/mnt/primary/finnhub_snapshots/2026-08-06/NOW_snapshot.json,
2026-08-06,Western Digital,WDC,completed,/mnt/primary/finnhub_snapshots/2026-08-06/WDC_snapshot.json,
2026-08-06,"Workday, Inc.",WDAY,completed,/mnt/primary/finnhub_snapshots/2026-08-06/WDAY_snapshot.json,
2026-08-06,Air Products,APD,completed,/mnt/primary/finnhub_snapshots/2026-08-06/APD_snapshot.json,
2026-08-06,Corteva,CTVA,completed,/mnt/primary/finnhub_snapshots/2026-08-06/CTVA_snapshot.json,
2026-08-06,International Flavors & Fragrances,IFF,completed,/mnt/primary/finnhub_snapshots/2026-08-06/IFF_snapshot.json,
2026-08-06,International Paper,IP,completed,/mnt/primary/finnhub_snapshots/2026-08-06/IP_snapshot.json,
2026-08-06,LyondellBasell,LYB,completed,/mnt/primary/finnhub_snapshots/2026-08-06/LYB_snapshot.json,
2026-08-06,Martin Marietta Materials,MLM,completed,/mnt/primary/finnhub_snapshots/2026-08-06/MLM_snapshot.json,
