snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-18,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-18/GOOGL_snapshot.json,
2026-08-18,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-18/T_snapshot.json,
2026-08-18,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-18/EA_snapshot.json,
2026-08-18,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-18/META_snapshot.json,
2026-08-18,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-18/NFLX_snapshot.json,
2026-08-18,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-18/OMC_snapshot.json,
2026-08-18,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-18/TTWO_snapshot.json,
2026-08-18,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-18/DIS_snapshot.json,
2026-08-18,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-18/WBD_snapshot.json,
2026-08-18,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-18/ABNB_snapshot.json,
2026-08-18,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-18/AMZN_snapshot.json,
2026-08-18,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-18/BKNG_snapshot.json,
2026-08-18,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-18/DASH_snapshot.json,
2026-08-18,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-18/NKE_snapshot.json,
2026-08-18,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-18/RL_snapshot.json,
2026-08-18,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-18/SBUX_snapshot.json,
2026-08-18,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-18/TPR_snapshot.json,
2026-08-18,"Tesla, Inc.",TSLA,completed,/mnt/primary/finnhub_snapshots/2026-08-18/TSLA_snapshot.json,
2026-08-18,Casey's,CASY,completed,/mnt/primary/finnhub_snapshots/2026-08-18/CASY_snapshot.json,
2026-08-18,Coca-Cola Company (The),KO,completed,/mnt/primary/finnhub_snapshots/2026-08-18/KO_snapshot.json,
2026-08-18,Colgate-Palmolive,CL,completed,/mnt/primary/finnhub_snapshots/2026-08-18/CL_snapshot.json,
2026-08-18,Costco,COST,completed,/mnt/primary/finnhub_snapshots/2026-08-18/COST_snapshot.json,
2026-08-18,Dollar General,DG,completed,/mnt/primary/finnhub_snapshots/2026-08-18/DG_snapshot.json,
2026-08-18,General Mills,GIS,completed,/mnt/primary/finnhub_snapshots/2026-08-18/GIS_snapshot.json,
2026-08-18,PepsiCo,PEP,completed,/mnt/primary/finnhub_snapshots/2026-08-18/PEP_snapshot.json,
2026-08-18,Target Corporation,TGT,completed,/mnt/primary/finnhub_snapshots/2026-08-18/TGT_snapshot.json,
2026-08-18,Walmart,WMT,completed,/mnt/primary/finnhub_snapshots/2026-08-18/WMT_snapshot.json,
2026-08-18,APA Corporation,APA,completed,/mnt/primary/finnhub_snapshots/2026-08-18/APA_snapshot.json,
2026-08-18,Baker Hughes,BKR,completed,/mnt/primary/finnhub_snapshots/2026-08-18/BKR_snapshot.json,
2026-08-18,Chevron Corporation,CVX,completed,/mnt/primary/finnhub_snapshots/2026-08-18/CVX_snapshot.json,
2026-08-18,ConocoPhillips,COP,completed,/mnt/primary/finnhub_snapshots/2026-08-18/COP_snapshot.json,
2026-08-18,Devon Energy,DVN,completed,/mnt/primary/finnhub_snapshots/2026-08-18/DVN_snapshot.json,
2026-08-18,Diamondback Energy,FANG,completed,/mnt/primary/finnhub_snapshots/2026-08-18/FANG_snapshot.json,
2026-08-18,EOG Resources,EOG,completed,/mnt/primary/finnhub_snapshots/2026-08-18/EOG_snapshot.json,
2026-08-18,Expand Energy,EXE,completed,/mnt/primary/finnhub_snapshots/2026-08-18/EXE_snapshot.json,
2026-08-18,Williams Companies,WMB,completed,/mnt/primary/finnhub_snapshots/2026-08-18/WMB_snapshot.json,
2026-08-18,Aflac,AFL,completed,/mnt/primary/finnhub_snapshots/2026-08-18/AFL_snapshot.json,
2026-08-18,American Express,AXP,completed,/mnt/primary/finnhub_snapshots/2026-08-18/AXP_snapshot.json,
2026-08-18,American International Group,AIG,completed,/mnt/primary/finnhub_snapshots/2026-08-18/AIG_snapshot.json,
