snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-10,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-10/GOOGL_snapshot.json,
2026-08-10,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-10/T_snapshot.json,
2026-08-10,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-10/EA_snapshot.json,
2026-08-10,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-10/META_snapshot.json,
2026-08-10,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-10/NFLX_snapshot.json,
2026-08-10,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-10/OMC_snapshot.json,
2026-08-10,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-10/TTWO_snapshot.json,
2026-08-10,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-10/DIS_snapshot.json,
2026-08-10,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-10/WBD_snapshot.json,
2026-08-10,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-10/ABNB_snapshot.json,
2026-08-10,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-10/AMZN_snapshot.json,
2026-08-10,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-10/BKNG_snapshot.json,
2026-08-10,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-10/DASH_snapshot.json,
2026-08-10,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-10/NKE_snapshot.json,
2026-08-10,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-10/RL_snapshot.json,
2026-08-10,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-10/SBUX_snapshot.json,
2026-08-10,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-10/TPR_snapshot.json,
2026-08-10,"Tesla, Inc.",TSLA,completed,/mnt/primary/finnhub_snapshots/2026-08-10/TSLA_snapshot.json,
2026-08-10,Casey's,CASY,completed,/mnt/primary/finnhub_snapshots/2026-08-10/CASY_snapshot.json,
2026-08-10,Coca-Cola Company (The),KO,completed,/mnt/primary/finnhub_snapshots/2026-08-10/KO_snapshot.json,
2026-08-10,Colgate-Palmolive,CL,completed,/mnt/primary/finnhub_snapshots/2026-08-10/CL_snapshot.json,
2026-08-10,Costco,COST,completed,/mnt/primary/finnhub_snapshots/2026-08-10/COST_snapshot.json,
2026-08-10,Dollar General,DG,completed,/mnt/primary/finnhub_snapshots/2026-08-10/DG_snapshot.json,
2026-08-10,General Mills,GIS,completed,/mnt/primary/finnhub_snapshots/2026-08-10/GIS_snapshot.json,
2026-08-10,PepsiCo,PEP,completed,/mnt/primary/finnhub_snapshots/2026-08-10/PEP_snapshot.json,
2026-08-10,Target Corporation,TGT,completed,/mnt/primary/finnhub_snapshots/2026-08-10/TGT_snapshot.json,
2026-08-10,Walmart,WMT,completed,/mnt/primary/finnhub_snapshots/2026-08-10/WMT_snapshot.json,
2026-08-10,APA Corporation,APA,completed,/mnt/primary/finnhub_snapshots/2026-08-10/APA_snapshot.json,
2026-08-10,Baker Hughes,BKR,completed,/mnt/primary/finnhub_snapshots/2026-08-10/BKR_snapshot.json,
