snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-12,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-12/GOOGL_snapshot.json,
2026-08-12,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-12/T_snapshot.json,
2026-08-12,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-12/EA_snapshot.json,
2026-08-12,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-12/META_snapshot.json,
2026-08-12,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-12/NFLX_snapshot.json,
2026-08-12,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-12/OMC_snapshot.json,
2026-08-12,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-12/TTWO_snapshot.json,
2026-08-12,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-12/DIS_snapshot.json,
2026-08-12,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-12/WBD_snapshot.json,
2026-08-12,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-12/ABNB_snapshot.json,
2026-08-12,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-12/AMZN_snapshot.json,
2026-08-12,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-12/BKNG_snapshot.json,
2026-08-12,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-12/DASH_snapshot.json,
2026-08-12,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-12/NKE_snapshot.json,
2026-08-12,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-12/RL_snapshot.json,
2026-08-12,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-12/SBUX_snapshot.json,
2026-08-12,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-12/TPR_snapshot.json,
2026-08-12,"Tesla, Inc.",TSLA,completed,/mnt/primary/finnhub_snapshots/2026-08-12/TSLA_snapshot.json,
2026-08-12,Casey's,CASY,completed,/mnt/primary/finnhub_snapshots/2026-08-12/CASY_snapshot.json,
2026-08-12,Coca-Cola Company (The),KO,completed,/mnt/primary/finnhub_snapshots/2026-08-12/KO_snapshot.json,
2026-08-12,Colgate-Palmolive,CL,completed,/mnt/primary/finnhub_snapshots/2026-08-12/CL_snapshot.json,
2026-08-12,Costco,COST,completed,/mnt/primary/finnhub_snapshots/2026-08-12/COST_snapshot.json,
2026-08-12,Dollar General,DG,completed,/mnt/primary/finnhub_snapshots/2026-08-12/DG_snapshot.json,
