snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-22,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-22/GOOGL_snapshot.json,
2026-08-22,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-22/T_snapshot.json,
2026-08-22,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-22/EA_snapshot.json,
2026-08-22,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-22/META_snapshot.json,
2026-08-22,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-22/NFLX_snapshot.json,
2026-08-22,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-22/OMC_snapshot.json,
2026-08-22,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-22/TTWO_snapshot.json,
2026-08-22,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-22/DIS_snapshot.json,
2026-08-22,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-22/WBD_snapshot.json,
2026-08-22,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-22/ABNB_snapshot.json,
2026-08-22,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-22/AMZN_snapshot.json,
2026-08-22,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-22/BKNG_snapshot.json,
2026-08-22,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-22/DASH_snapshot.json,
2026-08-22,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-22/NKE_snapshot.json,
2026-08-22,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-22/RL_snapshot.json,
2026-08-22,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-22/SBUX_snapshot.json,
2026-08-22,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-22/TPR_snapshot.json,
2026-08-22,"Tesla, Inc.",TSLA,completed,/mnt/primary/finnhub_snapshots/2026-08-22/TSLA_snapshot.json,
2026-08-22,Casey's,CASY,completed,/mnt/primary/finnhub_snapshots/2026-08-22/CASY_snapshot.json,
2026-08-22,Coca-Cola Company (The),KO,completed,/mnt/primary/finnhub_snapshots/2026-08-22/KO_snapshot.json,
2026-08-22,Colgate-Palmolive,CL,completed,/mnt/primary/finnhub_snapshots/2026-08-22/CL_snapshot.json,
2026-08-22,Costco,COST,completed,/mnt/primary/finnhub_snapshots/2026-08-22/COST_snapshot.json,
2026-08-22,Dollar General,DG,completed,/mnt/primary/finnhub_snapshots/2026-08-22/DG_snapshot.json,
2026-08-22,General Mills,GIS,completed,/mnt/primary/finnhub_snapshots/2026-08-22/GIS_snapshot.json,
2026-08-22,PepsiCo,PEP,completed,/mnt/primary/finnhub_snapshots/2026-08-22/PEP_snapshot.json,
2026-08-22,Target Corporation,TGT,completed,/mnt/primary/finnhub_snapshots/2026-08-22/TGT_snapshot.json,
2026-08-22,Walmart,WMT,completed,/mnt/primary/finnhub_snapshots/2026-08-22/WMT_snapshot.json,
2026-08-22,APA Corporation,APA,completed,/mnt/primary/finnhub_snapshots/2026-08-22/APA_snapshot.json,
2026-08-22,Baker Hughes,BKR,completed,/mnt/primary/finnhub_snapshots/2026-08-22/BKR_snapshot.json,
2026-08-22,Chevron Corporation,CVX,completed,/mnt/primary/finnhub_snapshots/2026-08-22/CVX_snapshot.json,
2026-08-22,ConocoPhillips,COP,completed,/mnt/primary/finnhub_snapshots/2026-08-22/COP_snapshot.json,
2026-08-22,Devon Energy,DVN,completed,/mnt/primary/finnhub_snapshots/2026-08-22/DVN_snapshot.json,
2026-08-22,Diamondback Energy,FANG,completed,/mnt/primary/finnhub_snapshots/2026-08-22/FANG_snapshot.json,
2026-08-22,EOG Resources,EOG,completed,/mnt/primary/finnhub_snapshots/2026-08-22/EOG_snapshot.json,
2026-08-22,Expand Energy,EXE,completed,/mnt/primary/finnhub_snapshots/2026-08-22/EXE_snapshot.json,
2026-08-22,Williams Companies,WMB,completed,/mnt/primary/finnhub_snapshots/2026-08-22/WMB_snapshot.json,
2026-08-22,Aflac,AFL,completed,/mnt/primary/finnhub_snapshots/2026-08-22/AFL_snapshot.json,
2026-08-22,American Express,AXP,completed,/mnt/primary/finnhub_snapshots/2026-08-22/AXP_snapshot.json,
2026-08-22,American International Group,AIG,completed,/mnt/primary/finnhub_snapshots/2026-08-22/AIG_snapshot.json,
2026-08-22,Apollo Global Management,APO,completed,/mnt/primary/finnhub_snapshots/2026-08-22/APO_snapshot.json,
2026-08-22,Goldman Sachs,GS,completed,/mnt/primary/finnhub_snapshots/2026-08-22/GS_snapshot.json,
2026-08-22,JPMorgan Chase,JPM,completed,/mnt/primary/finnhub_snapshots/2026-08-22/JPM_snapshot.json,
2026-08-22,PayPal,PYPL,completed,/mnt/primary/finnhub_snapshots/2026-08-22/PYPL_snapshot.json,
2026-08-22,Visa Inc.,V,completed,/mnt/primary/finnhub_snapshots/2026-08-22/V_snapshot.json,
2026-08-22,Wells Fargo,WFC,completed,/mnt/primary/finnhub_snapshots/2026-08-22/WFC_snapshot.json,
2026-08-22,Cigna,CI,completed,/mnt/primary/finnhub_snapshots/2026-08-22/CI_snapshot.json,
2026-08-22,Cooper Companies (The),COO,completed,/mnt/primary/finnhub_snapshots/2026-08-22/COO_snapshot.json,
2026-08-22,CVS Health,CVS,completed,/mnt/primary/finnhub_snapshots/2026-08-22/CVS_snapshot.json,
2026-08-22,Danaher Corporation,DHR,completed,/mnt/primary/finnhub_snapshots/2026-08-22/DHR_snapshot.json,
2026-08-22,DaVita,DVA,completed,/mnt/primary/finnhub_snapshots/2026-08-22/DVA_snapshot.json,
2026-08-22,Dexcom,DXCM,completed,/mnt/primary/finnhub_snapshots/2026-08-22/DXCM_snapshot.json,
2026-08-22,Edwards Lifesciences,EW,completed,/mnt/primary/finnhub_snapshots/2026-08-22/EW_snapshot.json,
2026-08-22,GE HealthCare,GEHC,completed,/mnt/primary/finnhub_snapshots/2026-08-22/GEHC_snapshot.json,
2026-08-22,Gilead Sciences,GILD,completed,/mnt/primary/finnhub_snapshots/2026-08-22/GILD_snapshot.json,
