snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-13,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-13/GOOGL_snapshot.json,
2026-08-13,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-13/T_snapshot.json,
2026-08-13,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-13/EA_snapshot.json,
2026-08-13,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-13/META_snapshot.json,
2026-08-13,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-13/NFLX_snapshot.json,
2026-08-13,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-13/OMC_snapshot.json,
2026-08-13,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-13/TTWO_snapshot.json,
2026-08-13,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-13/DIS_snapshot.json,
2026-08-13,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-13/WBD_snapshot.json,
2026-08-13,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-13/ABNB_snapshot.json,
2026-08-13,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-13/AMZN_snapshot.json,
2026-08-13,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-13/BKNG_snapshot.json,
2026-08-13,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-13/DASH_snapshot.json,
2026-08-13,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-13/NKE_snapshot.json,
2026-08-13,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-13/RL_snapshot.json,
2026-08-13,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-13/SBUX_snapshot.json,
2026-08-13,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-13/TPR_snapshot.json,
2026-08-13,"Tesla, Inc.",TSLA,completed,/mnt/primary/finnhub_snapshots/2026-08-13/TSLA_snapshot.json,
2026-08-13,Casey's,CASY,completed,/mnt/primary/finnhub_snapshots/2026-08-13/CASY_snapshot.json,
2026-08-13,Coca-Cola Company (The),KO,completed,/mnt/primary/finnhub_snapshots/2026-08-13/KO_snapshot.json,
2026-08-13,Colgate-Palmolive,CL,completed,/mnt/primary/finnhub_snapshots/2026-08-13/CL_snapshot.json,
2026-08-13,Costco,COST,completed,/mnt/primary/finnhub_snapshots/2026-08-13/COST_snapshot.json,
2026-08-13,Dollar General,DG,completed,/mnt/primary/finnhub_snapshots/2026-08-13/DG_snapshot.json,
2026-08-13,General Mills,GIS,completed,/mnt/primary/finnhub_snapshots/2026-08-13/GIS_snapshot.json,
2026-08-13,PepsiCo,PEP,completed,/mnt/primary/finnhub_snapshots/2026-08-13/PEP_snapshot.json,
2026-08-13,Target Corporation,TGT,completed,/mnt/primary/finnhub_snapshots/2026-08-13/TGT_snapshot.json,
2026-08-13,Walmart,WMT,completed,/mnt/primary/finnhub_snapshots/2026-08-13/WMT_snapshot.json,
2026-08-13,APA Corporation,APA,completed,/mnt/primary/finnhub_snapshots/2026-08-13/APA_snapshot.json,
2026-08-13,Baker Hughes,BKR,completed,/mnt/primary/finnhub_snapshots/2026-08-13/BKR_snapshot.json,
2026-08-13,Chevron Corporation,CVX,completed,/mnt/primary/finnhub_snapshots/2026-08-13/CVX_snapshot.json,
2026-08-13,ConocoPhillips,COP,completed,/mnt/primary/finnhub_snapshots/2026-08-13/COP_snapshot.json,
2026-08-13,Devon Energy,DVN,completed,/mnt/primary/finnhub_snapshots/2026-08-13/DVN_snapshot.json,
2026-08-13,Diamondback Energy,FANG,completed,/mnt/primary/finnhub_snapshots/2026-08-13/FANG_snapshot.json,
2026-08-13,EOG Resources,EOG,completed,/mnt/primary/finnhub_snapshots/2026-08-13/EOG_snapshot.json,
2026-08-13,Expand Energy,EXE,completed,/mnt/primary/finnhub_snapshots/2026-08-13/EXE_snapshot.json,
2026-08-13,Williams Companies,WMB,completed,/mnt/primary/finnhub_snapshots/2026-08-13/WMB_snapshot.json,
2026-08-13,Aflac,AFL,completed,/mnt/primary/finnhub_snapshots/2026-08-13/AFL_snapshot.json,
2026-08-13,American Express,AXP,completed,/mnt/primary/finnhub_snapshots/2026-08-13/AXP_snapshot.json,
2026-08-13,American International Group,AIG,completed,/mnt/primary/finnhub_snapshots/2026-08-13/AIG_snapshot.json,
2026-08-13,Apollo Global Management,APO,completed,/mnt/primary/finnhub_snapshots/2026-08-13/APO_snapshot.json,
2026-08-13,Goldman Sachs,GS,completed,/mnt/primary/finnhub_snapshots/2026-08-13/GS_snapshot.json,
2026-08-13,JPMorgan Chase,JPM,completed,/mnt/primary/finnhub_snapshots/2026-08-13/JPM_snapshot.json,
2026-08-13,PayPal,PYPL,completed,/mnt/primary/finnhub_snapshots/2026-08-13/PYPL_snapshot.json,
2026-08-13,Visa Inc.,V,completed,/mnt/primary/finnhub_snapshots/2026-08-13/V_snapshot.json,
2026-08-13,Wells Fargo,WFC,completed,/mnt/primary/finnhub_snapshots/2026-08-13/WFC_snapshot.json,
2026-08-13,Cigna,CI,completed,/mnt/primary/finnhub_snapshots/2026-08-13/CI_snapshot.json,
2026-08-13,Cooper Companies (The),COO,completed,/mnt/primary/finnhub_snapshots/2026-08-13/COO_snapshot.json,
2026-08-13,CVS Health,CVS,completed,/mnt/primary/finnhub_snapshots/2026-08-13/CVS_snapshot.json,
2026-08-13,Danaher Corporation,DHR,completed,/mnt/primary/finnhub_snapshots/2026-08-13/DHR_snapshot.json,
2026-08-13,DaVita,DVA,completed,/mnt/primary/finnhub_snapshots/2026-08-13/DVA_snapshot.json,
2026-08-13,Dexcom,DXCM,completed,/mnt/primary/finnhub_snapshots/2026-08-13/DXCM_snapshot.json,
2026-08-13,Edwards Lifesciences,EW,completed,/mnt/primary/finnhub_snapshots/2026-08-13/EW_snapshot.json,
2026-08-13,GE HealthCare,GEHC,completed,/mnt/primary/finnhub_snapshots/2026-08-13/GEHC_snapshot.json,
2026-08-13,Gilead Sciences,GILD,completed,/mnt/primary/finnhub_snapshots/2026-08-13/GILD_snapshot.json,
2026-08-13,3M,MMM,completed,/mnt/primary/finnhub_snapshots/2026-08-13/MMM_snapshot.json,
2026-08-13,A. O. Smith,AOS,completed,/mnt/primary/finnhub_snapshots/2026-08-13/AOS_snapshot.json,
2026-08-13,Boeing,BA,completed,/mnt/primary/finnhub_snapshots/2026-08-13/BA_snapshot.json,
2026-08-13,Broadridge Financial Solutions,BR,completed,/mnt/primary/finnhub_snapshots/2026-08-13/BR_snapshot.json,
2026-08-13,C.H. Robinson,CHRW,completed,/mnt/primary/finnhub_snapshots/2026-08-13/CHRW_snapshot.json,
2026-08-13,Carrier Global,CARR,completed,/mnt/primary/finnhub_snapshots/2026-08-13/CARR_snapshot.json,
2026-08-13,Caterpillar Inc.,CAT,completed,/mnt/primary/finnhub_snapshots/2026-08-13/CAT_snapshot.json,
2026-08-13,Cintas,CTAS,completed,/mnt/primary/finnhub_snapshots/2026-08-13/CTAS_snapshot.json,
2026-08-13,Xylem Inc.,XYL,completed,/mnt/primary/finnhub_snapshots/2026-08-13/XYL_snapshot.json,
2026-08-13,Accenture,ACN,completed,/mnt/primary/finnhub_snapshots/2026-08-13/ACN_snapshot.json,
2026-08-13,Adobe Inc.,ADBE,completed,/mnt/primary/finnhub_snapshots/2026-08-13/ADBE_snapshot.json,
2026-08-13,Apple Inc.,AAPL,completed,/mnt/primary/finnhub_snapshots/2026-08-13/AAPL_snapshot.json,
2026-08-13,Cisco,CSCO,completed,/mnt/primary/finnhub_snapshots/2026-08-13/CSCO_snapshot.json,
2026-08-13,Cognizant,CTSH,completed,/mnt/primary/finnhub_snapshots/2026-08-13/CTSH_snapshot.json,
2026-08-13,Hewlett Packard Enterprise,HPE,completed,/mnt/primary/finnhub_snapshots/2026-08-13/HPE_snapshot.json,
2026-08-13,Sandisk,SNDK,completed,/mnt/primary/finnhub_snapshots/2026-08-13/SNDK_snapshot.json,
2026-08-13,ServiceNow,NOW,completed,/mnt/primary/finnhub_snapshots/2026-08-13/NOW_snapshot.json,
2026-08-13,Western Digital,WDC,completed,/mnt/primary/finnhub_snapshots/2026-08-13/WDC_snapshot.json,
2026-08-13,"Workday, Inc.",WDAY,completed,/mnt/primary/finnhub_snapshots/2026-08-13/WDAY_snapshot.json,
2026-08-13,Air Products,APD,completed,/mnt/primary/finnhub_snapshots/2026-08-13/APD_snapshot.json,
2026-08-13,Corteva,CTVA,completed,/mnt/primary/finnhub_snapshots/2026-08-13/CTVA_snapshot.json,
2026-08-13,International Flavors & Fragrances,IFF,completed,/mnt/primary/finnhub_snapshots/2026-08-13/IFF_snapshot.json,
2026-08-13,International Paper,IP,completed,/mnt/primary/finnhub_snapshots/2026-08-13/IP_snapshot.json,
2026-08-13,LyondellBasell,LYB,completed,/mnt/primary/finnhub_snapshots/2026-08-13/LYB_snapshot.json,
2026-08-13,Martin Marietta Materials,MLM,completed,/mnt/primary/finnhub_snapshots/2026-08-13/MLM_snapshot.json,
2026-08-13,Mosaic Company (The),MOS,completed,/mnt/primary/finnhub_snapshots/2026-08-13/MOS_snapshot.json,
2026-08-13,Smurfit Westrock,SW,completed,/mnt/primary/finnhub_snapshots/2026-08-13/SW_snapshot.json,
2026-08-13,Steel Dynamics,STLD,completed,/mnt/primary/finnhub_snapshots/2026-08-13/STLD_snapshot.json,
2026-08-13,Vulcan Materials Company,VMC,completed,/mnt/primary/finnhub_snapshots/2026-08-13/VMC_snapshot.json,
2026-08-13,CBRE Group,CBRE,completed,/mnt/primary/finnhub_snapshots/2026-08-13/CBRE_snapshot.json,
2026-08-13,CoStar Group,CSGP,completed,/mnt/primary/finnhub_snapshots/2026-08-13/CSGP_snapshot.json,
