snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-16,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-16/GOOGL_snapshot.json,
2026-08-16,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-16/T_snapshot.json,
2026-08-16,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-16/EA_snapshot.json,
2026-08-16,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-16/META_snapshot.json,
2026-08-16,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-16/NFLX_snapshot.json,
2026-08-16,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-16/OMC_snapshot.json,
2026-08-16,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-16/TTWO_snapshot.json,
2026-08-16,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-16/DIS_snapshot.json,
2026-08-16,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-16/WBD_snapshot.json,
2026-08-16,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-16/ABNB_snapshot.json,
2026-08-16,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-16/AMZN_snapshot.json,
2026-08-16,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-16/BKNG_snapshot.json,
2026-08-16,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-16/DASH_snapshot.json,
2026-08-16,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-16/NKE_snapshot.json,
2026-08-16,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-16/RL_snapshot.json,
2026-08-16,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-16/SBUX_snapshot.json,
2026-08-16,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-16/TPR_snapshot.json,
