snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-04,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-04/GOOGL_snapshot.json,
2026-08-04,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-04/T_snapshot.json,
2026-08-04,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-04/EA_snapshot.json,
2026-08-04,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-04/META_snapshot.json,
2026-08-04,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-04/NFLX_snapshot.json,
2026-08-04,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-04/OMC_snapshot.json,
2026-08-04,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-04/TTWO_snapshot.json,
2026-08-04,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-04/DIS_snapshot.json,
2026-08-04,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-04/WBD_snapshot.json,
2026-08-04,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-04/ABNB_snapshot.json,
2026-08-04,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-04/AMZN_snapshot.json,
2026-08-04,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-04/BKNG_snapshot.json,
2026-08-04,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-04/DASH_snapshot.json,
2026-08-04,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-04/NKE_snapshot.json,
2026-08-04,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-04/RL_snapshot.json,
2026-08-04,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-04/SBUX_snapshot.json,
2026-08-04,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-04/TPR_snapshot.json,
2026-08-04,"Tesla, Inc.",TSLA,completed,/mnt/primary/finnhub_snapshots/2026-08-04/TSLA_snapshot.json,
2026-08-04,Casey's,CASY,completed,/mnt/primary/finnhub_snapshots/2026-08-04/CASY_snapshot.json,
2026-08-04,Coca-Cola Company (The),KO,completed,/mnt/primary/finnhub_snapshots/2026-08-04/KO_snapshot.json,
2026-08-04,Colgate-Palmolive,CL,completed,/mnt/primary/finnhub_snapshots/2026-08-04/CL_snapshot.json,
2026-08-04,Costco,COST,completed,/mnt/primary/finnhub_snapshots/2026-08-04/COST_snapshot.json,
2026-08-04,Dollar General,DG,completed,/mnt/primary/finnhub_snapshots/2026-08-04/DG_snapshot.json,
2026-08-04,General Mills,GIS,completed,/mnt/primary/finnhub_snapshots/2026-08-04/GIS_snapshot.json,
2026-08-04,PepsiCo,PEP,completed,/mnt/primary/finnhub_snapshots/2026-08-04/PEP_snapshot.json,
2026-08-04,Target Corporation,TGT,completed,/mnt/primary/finnhub_snapshots/2026-08-04/TGT_snapshot.json,
2026-08-04,Walmart,WMT,completed,/mnt/primary/finnhub_snapshots/2026-08-04/WMT_snapshot.json,
2026-08-04,APA Corporation,APA,completed,/mnt/primary/finnhub_snapshots/2026-08-04/APA_snapshot.json,
2026-08-04,Baker Hughes,BKR,completed,/mnt/primary/finnhub_snapshots/2026-08-04/BKR_snapshot.json,
2026-08-04,Chevron Corporation,CVX,completed,/mnt/primary/finnhub_snapshots/2026-08-04/CVX_snapshot.json,
2026-08-04,ConocoPhillips,COP,completed,/mnt/primary/finnhub_snapshots/2026-08-04/COP_snapshot.json,
2026-08-04,Devon Energy,DVN,completed,/mnt/primary/finnhub_snapshots/2026-08-04/DVN_snapshot.json,
2026-08-04,Diamondback Energy,FANG,completed,/mnt/primary/finnhub_snapshots/2026-08-04/FANG_snapshot.json,
2026-08-04,EOG Resources,EOG,completed,/mnt/primary/finnhub_snapshots/2026-08-04/EOG_snapshot.json,
2026-08-04,Expand Energy,EXE,completed,/mnt/primary/finnhub_snapshots/2026-08-04/EXE_snapshot.json,
2026-08-04,Williams Companies,WMB,completed,/mnt/primary/finnhub_snapshots/2026-08-04/WMB_snapshot.json,
2026-08-04,Aflac,AFL,completed,/mnt/primary/finnhub_snapshots/2026-08-04/AFL_snapshot.json,
2026-08-04,American Express,AXP,completed,/mnt/primary/finnhub_snapshots/2026-08-04/AXP_snapshot.json,
2026-08-04,American International Group,AIG,completed,/mnt/primary/finnhub_snapshots/2026-08-04/AIG_snapshot.json,
2026-08-04,Apollo Global Management,APO,completed,/mnt/primary/finnhub_snapshots/2026-08-04/APO_snapshot.json,
