snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-01,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-01/GOOGL_snapshot.json,
2026-08-01,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-01/T_snapshot.json,
2026-08-01,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-01/EA_snapshot.json,
2026-08-01,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-01/META_snapshot.json,
2026-08-01,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-01/NFLX_snapshot.json,
2026-08-01,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-01/OMC_snapshot.json,
2026-08-01,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-01/TTWO_snapshot.json,
2026-08-01,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-01/DIS_snapshot.json,
2026-08-01,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-01/WBD_snapshot.json,
2026-08-01,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-01/ABNB_snapshot.json,
2026-08-01,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-01/AMZN_snapshot.json,
2026-08-01,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-01/BKNG_snapshot.json,
2026-08-01,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-01/DASH_snapshot.json,
2026-08-01,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-01/NKE_snapshot.json,
2026-08-01,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-01/RL_snapshot.json,
2026-08-01,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-01/SBUX_snapshot.json,
2026-08-01,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-01/TPR_snapshot.json,
2026-08-01,"Tesla, Inc.",TSLA,completed,/mnt/primary/finnhub_snapshots/2026-08-01/TSLA_snapshot.json,
2026-08-01,Casey's,CASY,completed,/mnt/primary/finnhub_snapshots/2026-08-01/CASY_snapshot.json,
2026-08-01,Coca-Cola Company (The),KO,completed,/mnt/primary/finnhub_snapshots/2026-08-01/KO_snapshot.json,
2026-08-01,Colgate-Palmolive,CL,completed,/mnt/primary/finnhub_snapshots/2026-08-01/CL_snapshot.json,
2026-08-01,Costco,COST,completed,/mnt/primary/finnhub_snapshots/2026-08-01/COST_snapshot.json,
2026-08-01,Dollar General,DG,completed,/mnt/primary/finnhub_snapshots/2026-08-01/DG_snapshot.json,
2026-08-01,General Mills,GIS,completed,/mnt/primary/finnhub_snapshots/2026-08-01/GIS_snapshot.json,
2026-08-01,PepsiCo,PEP,completed,/mnt/primary/finnhub_snapshots/2026-08-01/PEP_snapshot.json,
2026-08-01,Target Corporation,TGT,completed,/mnt/primary/finnhub_snapshots/2026-08-01/TGT_snapshot.json,
2026-08-01,Walmart,WMT,completed,/mnt/primary/finnhub_snapshots/2026-08-01/WMT_snapshot.json,
2026-08-01,APA Corporation,APA,completed,/mnt/primary/finnhub_snapshots/2026-08-01/APA_snapshot.json,
2026-08-01,Baker Hughes,BKR,completed,/mnt/primary/finnhub_snapshots/2026-08-01/BKR_snapshot.json,
2026-08-01,Chevron Corporation,CVX,completed,/mnt/primary/finnhub_snapshots/2026-08-01/CVX_snapshot.json,
2026-08-01,ConocoPhillips,COP,completed,/mnt/primary/finnhub_snapshots/2026-08-01/COP_snapshot.json,
2026-08-01,Devon Energy,DVN,completed,/mnt/primary/finnhub_snapshots/2026-08-01/DVN_snapshot.json,
2026-08-01,Diamondback Energy,FANG,completed,/mnt/primary/finnhub_snapshots/2026-08-01/FANG_snapshot.json,
2026-08-01,EOG Resources,EOG,completed,/mnt/primary/finnhub_snapshots/2026-08-01/EOG_snapshot.json,
2026-08-01,Expand Energy,EXE,completed,/mnt/primary/finnhub_snapshots/2026-08-01/EXE_snapshot.json,
2026-08-01,Williams Companies,WMB,completed,/mnt/primary/finnhub_snapshots/2026-08-01/WMB_snapshot.json,
2026-08-01,Aflac,AFL,completed,/mnt/primary/finnhub_snapshots/2026-08-01/AFL_snapshot.json,
2026-08-01,American Express,AXP,completed,/mnt/primary/finnhub_snapshots/2026-08-01/AXP_snapshot.json,
2026-08-01,American International Group,AIG,completed,/mnt/primary/finnhub_snapshots/2026-08-01/AIG_snapshot.json,
2026-08-01,Apollo Global Management,APO,completed,/mnt/primary/finnhub_snapshots/2026-08-01/APO_snapshot.json,
2026-08-01,Goldman Sachs,GS,completed,/mnt/primary/finnhub_snapshots/2026-08-01/GS_snapshot.json,
2026-08-01,JPMorgan Chase,JPM,completed,/mnt/primary/finnhub_snapshots/2026-08-01/JPM_snapshot.json,
2026-08-01,PayPal,PYPL,completed,/mnt/primary/finnhub_snapshots/2026-08-01/PYPL_snapshot.json,
2026-08-01,Visa Inc.,V,completed,/mnt/primary/finnhub_snapshots/2026-08-01/V_snapshot.json,
2026-08-01,Wells Fargo,WFC,completed,/mnt/primary/finnhub_snapshots/2026-08-01/WFC_snapshot.json,
2026-08-01,Cigna,CI,completed,/mnt/primary/finnhub_snapshots/2026-08-01/CI_snapshot.json,
2026-08-01,Cooper Companies (The),COO,completed,/mnt/primary/finnhub_snapshots/2026-08-01/COO_snapshot.json,
2026-08-01,CVS Health,CVS,completed,/mnt/primary/finnhub_snapshots/2026-08-01/CVS_snapshot.json,
2026-08-01,Danaher Corporation,DHR,completed,/mnt/primary/finnhub_snapshots/2026-08-01/DHR_snapshot.json,
2026-08-01,DaVita,DVA,completed,/mnt/primary/finnhub_snapshots/2026-08-01/DVA_snapshot.json,
2026-08-01,Dexcom,DXCM,completed,/mnt/primary/finnhub_snapshots/2026-08-01/DXCM_snapshot.json,
