snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-07,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-07/GOOGL_snapshot.json,
2026-08-07,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-07/T_snapshot.json,
2026-08-07,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-07/EA_snapshot.json,
2026-08-07,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-07/META_snapshot.json,
2026-08-07,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-07/NFLX_snapshot.json,
2026-08-07,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-07/OMC_snapshot.json,
2026-08-07,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-07/TTWO_snapshot.json,
2026-08-07,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-07/DIS_snapshot.json,
2026-08-07,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-07/WBD_snapshot.json,
2026-08-07,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-07/ABNB_snapshot.json,
2026-08-07,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-07/AMZN_snapshot.json,
2026-08-07,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-07/BKNG_snapshot.json,
2026-08-07,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-07/DASH_snapshot.json,
2026-08-07,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-07/NKE_snapshot.json,
2026-08-07,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-07/RL_snapshot.json,
2026-08-07,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-07/SBUX_snapshot.json,
2026-08-07,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-07/TPR_snapshot.json,
2026-08-07,"Tesla, Inc.",TSLA,completed,/mnt/primary/finnhub_snapshots/2026-08-07/TSLA_snapshot.json,
2026-08-07,Casey's,CASY,completed,/mnt/primary/finnhub_snapshots/2026-08-07/CASY_snapshot.json,
2026-08-07,Coca-Cola Company (The),KO,completed,/mnt/primary/finnhub_snapshots/2026-08-07/KO_snapshot.json,
2026-08-07,Colgate-Palmolive,CL,completed,/mnt/primary/finnhub_snapshots/2026-08-07/CL_snapshot.json,
2026-08-07,Costco,COST,completed,/mnt/primary/finnhub_snapshots/2026-08-07/COST_snapshot.json,
2026-08-07,Dollar General,DG,completed,/mnt/primary/finnhub_snapshots/2026-08-07/DG_snapshot.json,
2026-08-07,General Mills,GIS,completed,/mnt/primary/finnhub_snapshots/2026-08-07/GIS_snapshot.json,
2026-08-07,PepsiCo,PEP,completed,/mnt/primary/finnhub_snapshots/2026-08-07/PEP_snapshot.json,
2026-08-07,Target Corporation,TGT,completed,/mnt/primary/finnhub_snapshots/2026-08-07/TGT_snapshot.json,
2026-08-07,Walmart,WMT,completed,/mnt/primary/finnhub_snapshots/2026-08-07/WMT_snapshot.json,
2026-08-07,APA Corporation,APA,completed,/mnt/primary/finnhub_snapshots/2026-08-07/APA_snapshot.json,
2026-08-07,Baker Hughes,BKR,completed,/mnt/primary/finnhub_snapshots/2026-08-07/BKR_snapshot.json,
2026-08-07,Chevron Corporation,CVX,completed,/mnt/primary/finnhub_snapshots/2026-08-07/CVX_snapshot.json,
2026-08-07,ConocoPhillips,COP,completed,/mnt/primary/finnhub_snapshots/2026-08-07/COP_snapshot.json,
2026-08-07,Devon Energy,DVN,completed,/mnt/primary/finnhub_snapshots/2026-08-07/DVN_snapshot.json,
2026-08-07,Diamondback Energy,FANG,completed,/mnt/primary/finnhub_snapshots/2026-08-07/FANG_snapshot.json,
2026-08-07,EOG Resources,EOG,completed,/mnt/primary/finnhub_snapshots/2026-08-07/EOG_snapshot.json,
2026-08-07,Expand Energy,EXE,completed,/mnt/primary/finnhub_snapshots/2026-08-07/EXE_snapshot.json,
2026-08-07,Williams Companies,WMB,completed,/mnt/primary/finnhub_snapshots/2026-08-07/WMB_snapshot.json,
2026-08-07,Aflac,AFL,completed,/mnt/primary/finnhub_snapshots/2026-08-07/AFL_snapshot.json,
2026-08-07,American Express,AXP,completed,/mnt/primary/finnhub_snapshots/2026-08-07/AXP_snapshot.json,
2026-08-07,American International Group,AIG,completed,/mnt/primary/finnhub_snapshots/2026-08-07/AIG_snapshot.json,
2026-08-07,Apollo Global Management,APO,completed,/mnt/primary/finnhub_snapshots/2026-08-07/APO_snapshot.json,
2026-08-07,Goldman Sachs,GS,completed,/mnt/primary/finnhub_snapshots/2026-08-07/GS_snapshot.json,
2026-08-07,JPMorgan Chase,JPM,completed,/mnt/primary/finnhub_snapshots/2026-08-07/JPM_snapshot.json,
2026-08-07,PayPal,PYPL,completed,/mnt/primary/finnhub_snapshots/2026-08-07/PYPL_snapshot.json,
2026-08-07,Visa Inc.,V,completed,/mnt/primary/finnhub_snapshots/2026-08-07/V_snapshot.json,
2026-08-07,Wells Fargo,WFC,completed,/mnt/primary/finnhub_snapshots/2026-08-07/WFC_snapshot.json,
2026-08-07,Cigna,CI,completed,/mnt/primary/finnhub_snapshots/2026-08-07/CI_snapshot.json,
2026-08-07,Cooper Companies (The),COO,completed,/mnt/primary/finnhub_snapshots/2026-08-07/COO_snapshot.json,
2026-08-07,CVS Health,CVS,completed,/mnt/primary/finnhub_snapshots/2026-08-07/CVS_snapshot.json,
2026-08-07,Danaher Corporation,DHR,completed,/mnt/primary/finnhub_snapshots/2026-08-07/DHR_snapshot.json,
2026-08-07,DaVita,DVA,completed,/mnt/primary/finnhub_snapshots/2026-08-07/DVA_snapshot.json,
2026-08-07,Dexcom,DXCM,completed,/mnt/primary/finnhub_snapshots/2026-08-07/DXCM_snapshot.json,
2026-08-07,Edwards Lifesciences,EW,completed,/mnt/primary/finnhub_snapshots/2026-08-07/EW_snapshot.json,
2026-08-07,GE HealthCare,GEHC,completed,/mnt/primary/finnhub_snapshots/2026-08-07/GEHC_snapshot.json,
2026-08-07,Gilead Sciences,GILD,completed,/mnt/primary/finnhub_snapshots/2026-08-07/GILD_snapshot.json,
2026-08-07,3M,MMM,completed,/mnt/primary/finnhub_snapshots/2026-08-07/MMM_snapshot.json,
2026-08-07,A. O. Smith,AOS,completed,/mnt/primary/finnhub_snapshots/2026-08-07/AOS_snapshot.json,
2026-08-07,Boeing,BA,completed,/mnt/primary/finnhub_snapshots/2026-08-07/BA_snapshot.json,
2026-08-07,Broadridge Financial Solutions,BR,completed,/mnt/primary/finnhub_snapshots/2026-08-07/BR_snapshot.json,
2026-08-07,C.H. Robinson,CHRW,completed,/mnt/primary/finnhub_snapshots/2026-08-07/CHRW_snapshot.json,
2026-08-07,Carrier Global,CARR,completed,/mnt/primary/finnhub_snapshots/2026-08-07/CARR_snapshot.json,
2026-08-07,Caterpillar Inc.,CAT,completed,/mnt/primary/finnhub_snapshots/2026-08-07/CAT_snapshot.json,
2026-08-07,Cintas,CTAS,completed,/mnt/primary/finnhub_snapshots/2026-08-07/CTAS_snapshot.json,
2026-08-07,Xylem Inc.,XYL,completed,/mnt/primary/finnhub_snapshots/2026-08-07/XYL_snapshot.json,
2026-08-07,Accenture,ACN,completed,/mnt/primary/finnhub_snapshots/2026-08-07/ACN_snapshot.json,
2026-08-07,Adobe Inc.,ADBE,completed,/mnt/primary/finnhub_snapshots/2026-08-07/ADBE_snapshot.json,
2026-08-07,Apple Inc.,AAPL,completed,/mnt/primary/finnhub_snapshots/2026-08-07/AAPL_snapshot.json,
2026-08-07,Cisco,CSCO,completed,/mnt/primary/finnhub_snapshots/2026-08-07/CSCO_snapshot.json,
2026-08-07,Cognizant,CTSH,completed,/mnt/primary/finnhub_snapshots/2026-08-07/CTSH_snapshot.json,
2026-08-07,Hewlett Packard Enterprise,HPE,completed,/mnt/primary/finnhub_snapshots/2026-08-07/HPE_snapshot.json,
2026-08-07,Sandisk,SNDK,completed,/mnt/primary/finnhub_snapshots/2026-08-07/SNDK_snapshot.json,
2026-08-07,ServiceNow,NOW,completed,/mnt/primary/finnhub_snapshots/2026-08-07/NOW_snapshot.json,
2026-08-07,Western Digital,WDC,completed,/mnt/primary/finnhub_snapshots/2026-08-07/WDC_snapshot.json,
2026-08-07,"Workday, Inc.",WDAY,completed,/mnt/primary/finnhub_snapshots/2026-08-07/WDAY_snapshot.json,
2026-08-07,Air Products,APD,completed,/mnt/primary/finnhub_snapshots/2026-08-07/APD_snapshot.json,
2026-08-07,Corteva,CTVA,completed,/mnt/primary/finnhub_snapshots/2026-08-07/CTVA_snapshot.json,
2026-08-07,International Flavors & Fragrances,IFF,completed,/mnt/primary/finnhub_snapshots/2026-08-07/IFF_snapshot.json,
2026-08-07,International Paper,IP,completed,/mnt/primary/finnhub_snapshots/2026-08-07/IP_snapshot.json,
2026-08-07,LyondellBasell,LYB,completed,/mnt/primary/finnhub_snapshots/2026-08-07/LYB_snapshot.json,
2026-08-07,Martin Marietta Materials,MLM,completed,/mnt/primary/finnhub_snapshots/2026-08-07/MLM_snapshot.json,
2026-08-07,Mosaic Company (The),MOS,completed,/mnt/primary/finnhub_snapshots/2026-08-07/MOS_snapshot.json,
2026-08-07,Smurfit Westrock,SW,completed,/mnt/primary/finnhub_snapshots/2026-08-07/SW_snapshot.json,
2026-08-07,Steel Dynamics,STLD,completed,/mnt/primary/finnhub_snapshots/2026-08-07/STLD_snapshot.json,
