snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-21,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-21/GOOGL_snapshot.json,
2026-08-21,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-21/T_snapshot.json,
2026-08-21,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-21/EA_snapshot.json,
2026-08-21,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-21/META_snapshot.json,
2026-08-21,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-21/NFLX_snapshot.json,
2026-08-21,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-21/OMC_snapshot.json,
2026-08-21,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-21/TTWO_snapshot.json,
2026-08-21,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-21/DIS_snapshot.json,
2026-08-21,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-21/WBD_snapshot.json,
2026-08-21,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-21/ABNB_snapshot.json,
2026-08-21,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-21/AMZN_snapshot.json,
2026-08-21,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-21/BKNG_snapshot.json,
2026-08-21,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-21/DASH_snapshot.json,
2026-08-21,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-21/NKE_snapshot.json,
2026-08-21,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-21/RL_snapshot.json,
2026-08-21,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-21/SBUX_snapshot.json,
2026-08-21,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-21/TPR_snapshot.json,
2026-08-21,"Tesla, Inc.",TSLA,completed,/mnt/primary/finnhub_snapshots/2026-08-21/TSLA_snapshot.json,
2026-08-21,Casey's,CASY,completed,/mnt/primary/finnhub_snapshots/2026-08-21/CASY_snapshot.json,
2026-08-21,Coca-Cola Company (The),KO,completed,/mnt/primary/finnhub_snapshots/2026-08-21/KO_snapshot.json,
2026-08-21,Colgate-Palmolive,CL,completed,/mnt/primary/finnhub_snapshots/2026-08-21/CL_snapshot.json,
2026-08-21,Costco,COST,completed,/mnt/primary/finnhub_snapshots/2026-08-21/COST_snapshot.json,
2026-08-21,Dollar General,DG,completed,/mnt/primary/finnhub_snapshots/2026-08-21/DG_snapshot.json,
2026-08-21,General Mills,GIS,completed,/mnt/primary/finnhub_snapshots/2026-08-21/GIS_snapshot.json,
2026-08-21,PepsiCo,PEP,completed,/mnt/primary/finnhub_snapshots/2026-08-21/PEP_snapshot.json,
2026-08-21,Target Corporation,TGT,completed,/mnt/primary/finnhub_snapshots/2026-08-21/TGT_snapshot.json,
2026-08-21,Walmart,WMT,completed,/mnt/primary/finnhub_snapshots/2026-08-21/WMT_snapshot.json,
2026-08-21,APA Corporation,APA,completed,/mnt/primary/finnhub_snapshots/2026-08-21/APA_snapshot.json,
2026-08-21,Baker Hughes,BKR,completed,/mnt/primary/finnhub_snapshots/2026-08-21/BKR_snapshot.json,
