snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-28,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-28/GOOGL_snapshot.json,
2026-08-28,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-28/T_snapshot.json,
2026-08-28,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-28/EA_snapshot.json,
2026-08-28,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-28/META_snapshot.json,
2026-08-28,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-28/NFLX_snapshot.json,
2026-08-28,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-28/OMC_snapshot.json,
2026-08-28,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-28/TTWO_snapshot.json,
2026-08-28,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-28/DIS_snapshot.json,
2026-08-28,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-28/WBD_snapshot.json,
2026-08-28,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-28/ABNB_snapshot.json,
2026-08-28,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-28/AMZN_snapshot.json,
2026-08-28,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-28/BKNG_snapshot.json,
2026-08-28,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-28/DASH_snapshot.json,
2026-08-28,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-28/NKE_snapshot.json,
2026-08-28,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-28/RL_snapshot.json,
2026-08-28,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-28/SBUX_snapshot.json,
2026-08-28,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-28/TPR_snapshot.json,
2026-08-28,"Tesla, Inc.",TSLA,completed,/mnt/primary/finnhub_snapshots/2026-08-28/TSLA_snapshot.json,
2026-08-28,Casey's,CASY,completed,/mnt/primary/finnhub_snapshots/2026-08-28/CASY_snapshot.json,
2026-08-28,Coca-Cola Company (The),KO,completed,/mnt/primary/finnhub_snapshots/2026-08-28/KO_snapshot.json,
2026-08-28,Colgate-Palmolive,CL,completed,/mnt/primary/finnhub_snapshots/2026-08-28/CL_snapshot.json,
2026-08-28,Costco,COST,completed,/mnt/primary/finnhub_snapshots/2026-08-28/COST_snapshot.json,
2026-08-28,Dollar General,DG,completed,/mnt/primary/finnhub_snapshots/2026-08-28/DG_snapshot.json,
2026-08-28,General Mills,GIS,completed,/mnt/primary/finnhub_snapshots/2026-08-28/GIS_snapshot.json,
2026-08-28,PepsiCo,PEP,completed,/mnt/primary/finnhub_snapshots/2026-08-28/PEP_snapshot.json,
2026-08-28,Target Corporation,TGT,completed,/mnt/primary/finnhub_snapshots/2026-08-28/TGT_snapshot.json,
2026-08-28,Walmart,WMT,completed,/mnt/primary/finnhub_snapshots/2026-08-28/WMT_snapshot.json,
2026-08-28,APA Corporation,APA,completed,/mnt/primary/finnhub_snapshots/2026-08-28/APA_snapshot.json,
2026-08-28,Baker Hughes,BKR,completed,/mnt/primary/finnhub_snapshots/2026-08-28/BKR_snapshot.json,
2026-08-28,Chevron Corporation,CVX,completed,/mnt/primary/finnhub_snapshots/2026-08-28/CVX_snapshot.json,
2026-08-28,ConocoPhillips,COP,completed,/mnt/primary/finnhub_snapshots/2026-08-28/COP_snapshot.json,
2026-08-28,Devon Energy,DVN,completed,/mnt/primary/finnhub_snapshots/2026-08-28/DVN_snapshot.json,
2026-08-28,Diamondback Energy,FANG,completed,/mnt/primary/finnhub_snapshots/2026-08-28/FANG_snapshot.json,
2026-08-28,EOG Resources,EOG,completed,/mnt/primary/finnhub_snapshots/2026-08-28/EOG_snapshot.json,
2026-08-28,Expand Energy,EXE,completed,/mnt/primary/finnhub_snapshots/2026-08-28/EXE_snapshot.json,
2026-08-28,Williams Companies,WMB,completed,/mnt/primary/finnhub_snapshots/2026-08-28/WMB_snapshot.json,
2026-08-28,Aflac,AFL,completed,/mnt/primary/finnhub_snapshots/2026-08-28/AFL_snapshot.json,
2026-08-28,American Express,AXP,completed,/mnt/primary/finnhub_snapshots/2026-08-28/AXP_snapshot.json,
2026-08-28,American International Group,AIG,completed,/mnt/primary/finnhub_snapshots/2026-08-28/AIG_snapshot.json,
2026-08-28,Apollo Global Management,APO,completed,/mnt/primary/finnhub_snapshots/2026-08-28/APO_snapshot.json,
2026-08-28,Goldman Sachs,GS,completed,/mnt/primary/finnhub_snapshots/2026-08-28/GS_snapshot.json,
2026-08-28,JPMorgan Chase,JPM,completed,/mnt/primary/finnhub_snapshots/2026-08-28/JPM_snapshot.json,
2026-08-28,PayPal,PYPL,completed,/mnt/primary/finnhub_snapshots/2026-08-28/PYPL_snapshot.json,
2026-08-28,Visa Inc.,V,completed,/mnt/primary/finnhub_snapshots/2026-08-28/V_snapshot.json,
2026-08-28,Wells Fargo,WFC,completed,/mnt/primary/finnhub_snapshots/2026-08-28/WFC_snapshot.json,
2026-08-28,Cigna,CI,completed,/mnt/primary/finnhub_snapshots/2026-08-28/CI_snapshot.json,
2026-08-28,Cooper Companies (The),COO,completed,/mnt/primary/finnhub_snapshots/2026-08-28/COO_snapshot.json,
2026-08-28,CVS Health,CVS,completed,/mnt/primary/finnhub_snapshots/2026-08-28/CVS_snapshot.json,
2026-08-28,Danaher Corporation,DHR,completed,/mnt/primary/finnhub_snapshots/2026-08-28/DHR_snapshot.json,
2026-08-28,DaVita,DVA,completed,/mnt/primary/finnhub_snapshots/2026-08-28/DVA_snapshot.json,
2026-08-28,Dexcom,DXCM,completed,/mnt/primary/finnhub_snapshots/2026-08-28/DXCM_snapshot.json,
2026-08-28,Edwards Lifesciences,EW,completed,/mnt/primary/finnhub_snapshots/2026-08-28/EW_snapshot.json,
2026-08-28,GE HealthCare,GEHC,completed,/mnt/primary/finnhub_snapshots/2026-08-28/GEHC_snapshot.json,
2026-08-28,Gilead Sciences,GILD,completed,/mnt/primary/finnhub_snapshots/2026-08-28/GILD_snapshot.json,
2026-08-28,3M,MMM,completed,/mnt/primary/finnhub_snapshots/2026-08-28/MMM_snapshot.json,
2026-08-28,A. O. Smith,AOS,completed,/mnt/primary/finnhub_snapshots/2026-08-28/AOS_snapshot.json,
2026-08-28,Boeing,BA,completed,/mnt/primary/finnhub_snapshots/2026-08-28/BA_snapshot.json,
2026-08-28,Broadridge Financial Solutions,BR,completed,/mnt/primary/finnhub_snapshots/2026-08-28/BR_snapshot.json,
2026-08-28,C.H. Robinson,CHRW,completed,/mnt/primary/finnhub_snapshots/2026-08-28/CHRW_snapshot.json,
2026-08-28,Carrier Global,CARR,completed,/mnt/primary/finnhub_snapshots/2026-08-28/CARR_snapshot.json,
2026-08-28,Caterpillar Inc.,CAT,completed,/mnt/primary/finnhub_snapshots/2026-08-28/CAT_snapshot.json,
2026-08-28,Cintas,CTAS,completed,/mnt/primary/finnhub_snapshots/2026-08-28/CTAS_snapshot.json,
2026-08-28,Xylem Inc.,XYL,completed,/mnt/primary/finnhub_snapshots/2026-08-28/XYL_snapshot.json,
2026-08-28,Accenture,ACN,completed,/mnt/primary/finnhub_snapshots/2026-08-28/ACN_snapshot.json,
2026-08-28,Adobe Inc.,ADBE,completed,/mnt/primary/finnhub_snapshots/2026-08-28/ADBE_snapshot.json,
2026-08-28,Apple Inc.,AAPL,completed,/mnt/primary/finnhub_snapshots/2026-08-28/AAPL_snapshot.json,
2026-08-28,Cisco,CSCO,completed,/mnt/primary/finnhub_snapshots/2026-08-28/CSCO_snapshot.json,
2026-08-28,Cognizant,CTSH,completed,/mnt/primary/finnhub_snapshots/2026-08-28/CTSH_snapshot.json,
2026-08-28,Hewlett Packard Enterprise,HPE,completed,/mnt/primary/finnhub_snapshots/2026-08-28/HPE_snapshot.json,
2026-08-28,Sandisk,SNDK,completed,/mnt/primary/finnhub_snapshots/2026-08-28/SNDK_snapshot.json,
2026-08-28,ServiceNow,NOW,completed,/mnt/primary/finnhub_snapshots/2026-08-28/NOW_snapshot.json,
2026-08-28,Western Digital,WDC,completed,/mnt/primary/finnhub_snapshots/2026-08-28/WDC_snapshot.json,
2026-08-28,"Workday, Inc.",WDAY,completed,/mnt/primary/finnhub_snapshots/2026-08-28/WDAY_snapshot.json,
2026-08-28,Air Products,APD,completed,/mnt/primary/finnhub_snapshots/2026-08-28/APD_snapshot.json,
2026-08-28,Corteva,CTVA,completed,/mnt/primary/finnhub_snapshots/2026-08-28/CTVA_snapshot.json,
2026-08-28,International Flavors & Fragrances,IFF,completed,/mnt/primary/finnhub_snapshots/2026-08-28/IFF_snapshot.json,
2026-08-28,International Paper,IP,completed,/mnt/primary/finnhub_snapshots/2026-08-28/IP_snapshot.json,
2026-08-28,LyondellBasell,LYB,completed,/mnt/primary/finnhub_snapshots/2026-08-28/LYB_snapshot.json,
2026-08-28,Martin Marietta Materials,MLM,completed,/mnt/primary/finnhub_snapshots/2026-08-28/MLM_snapshot.json,
2026-08-28,Mosaic Company (The),MOS,completed,/mnt/primary/finnhub_snapshots/2026-08-28/MOS_snapshot.json,
2026-08-28,Smurfit Westrock,SW,completed,/mnt/primary/finnhub_snapshots/2026-08-28/SW_snapshot.json,
2026-08-28,Steel Dynamics,STLD,completed,/mnt/primary/finnhub_snapshots/2026-08-28/STLD_snapshot.json,
2026-08-28,Vulcan Materials Company,VMC,completed,/mnt/primary/finnhub_snapshots/2026-08-28/VMC_snapshot.json,
2026-08-28,CBRE Group,CBRE,completed,/mnt/primary/finnhub_snapshots/2026-08-28/CBRE_snapshot.json,
2026-08-28,CoStar Group,CSGP,completed,/mnt/primary/finnhub_snapshots/2026-08-28/CSGP_snapshot.json,
2026-08-28,Iron Mountain,IRM,completed,/mnt/primary/finnhub_snapshots/2026-08-28/IRM_snapshot.json,
2026-08-28,Kimco Realty,KIM,completed,/mnt/primary/finnhub_snapshots/2026-08-28/KIM_snapshot.json,
2026-08-28,Mid-America Apartment Communities,MAA,completed,/mnt/primary/finnhub_snapshots/2026-08-28/MAA_snapshot.json,
2026-08-28,Ventas,VTR,completed,/mnt/primary/finnhub_snapshots/2026-08-28/VTR_snapshot.json,
2026-08-28,Welltower,WELL,completed,/mnt/primary/finnhub_snapshots/2026-08-28/WELL_snapshot.json,
