snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-08,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-08/GOOGL_snapshot.json,
2026-08-08,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-08/T_snapshot.json,
2026-08-08,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-08/EA_snapshot.json,
2026-08-08,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-08/META_snapshot.json,
2026-08-08,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-08/NFLX_snapshot.json,
2026-08-08,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-08/OMC_snapshot.json,
2026-08-08,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-08/TTWO_snapshot.json,
2026-08-08,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-08/DIS_snapshot.json,
2026-08-08,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-08/WBD_snapshot.json,
2026-08-08,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-08/ABNB_snapshot.json,
2026-08-08,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-08/AMZN_snapshot.json,
2026-08-08,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-08/BKNG_snapshot.json,
2026-08-08,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-08/DASH_snapshot.json,
2026-08-08,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-08/NKE_snapshot.json,
2026-08-08,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-08/RL_snapshot.json,
2026-08-08,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-08/SBUX_snapshot.json,
2026-08-08,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-08/TPR_snapshot.json,
2026-08-08,"Tesla, Inc.",TSLA,completed,/mnt/primary/finnhub_snapshots/2026-08-08/TSLA_snapshot.json,
2026-08-08,Casey's,CASY,completed,/mnt/primary/finnhub_snapshots/2026-08-08/CASY_snapshot.json,
2026-08-08,Coca-Cola Company (The),KO,completed,/mnt/primary/finnhub_snapshots/2026-08-08/KO_snapshot.json,
2026-08-08,Colgate-Palmolive,CL,completed,/mnt/primary/finnhub_snapshots/2026-08-08/CL_snapshot.json,
2026-08-08,Costco,COST,completed,/mnt/primary/finnhub_snapshots/2026-08-08/COST_snapshot.json,
2026-08-08,Dollar General,DG,completed,/mnt/primary/finnhub_snapshots/2026-08-08/DG_snapshot.json,
2026-08-08,General Mills,GIS,completed,/mnt/primary/finnhub_snapshots/2026-08-08/GIS_snapshot.json,
2026-08-08,PepsiCo,PEP,completed,/mnt/primary/finnhub_snapshots/2026-08-08/PEP_snapshot.json,
2026-08-08,Target Corporation,TGT,completed,/mnt/primary/finnhub_snapshots/2026-08-08/TGT_snapshot.json,
2026-08-08,Walmart,WMT,completed,/mnt/primary/finnhub_snapshots/2026-08-08/WMT_snapshot.json,
2026-08-08,APA Corporation,APA,completed,/mnt/primary/finnhub_snapshots/2026-08-08/APA_snapshot.json,
2026-08-08,Baker Hughes,BKR,completed,/mnt/primary/finnhub_snapshots/2026-08-08/BKR_snapshot.json,
2026-08-08,Chevron Corporation,CVX,completed,/mnt/primary/finnhub_snapshots/2026-08-08/CVX_snapshot.json,
2026-08-08,ConocoPhillips,COP,completed,/mnt/primary/finnhub_snapshots/2026-08-08/COP_snapshot.json,
2026-08-08,Devon Energy,DVN,completed,/mnt/primary/finnhub_snapshots/2026-08-08/DVN_snapshot.json,
2026-08-08,Diamondback Energy,FANG,completed,/mnt/primary/finnhub_snapshots/2026-08-08/FANG_snapshot.json,
2026-08-08,EOG Resources,EOG,completed,/mnt/primary/finnhub_snapshots/2026-08-08/EOG_snapshot.json,
2026-08-08,Expand Energy,EXE,completed,/mnt/primary/finnhub_snapshots/2026-08-08/EXE_snapshot.json,
2026-08-08,Williams Companies,WMB,completed,/mnt/primary/finnhub_snapshots/2026-08-08/WMB_snapshot.json,
2026-08-08,Aflac,AFL,completed,/mnt/primary/finnhub_snapshots/2026-08-08/AFL_snapshot.json,
2026-08-08,American Express,AXP,completed,/mnt/primary/finnhub_snapshots/2026-08-08/AXP_snapshot.json,
2026-08-08,American International Group,AIG,completed,/mnt/primary/finnhub_snapshots/2026-08-08/AIG_snapshot.json,
2026-08-08,Apollo Global Management,APO,completed,/mnt/primary/finnhub_snapshots/2026-08-08/APO_snapshot.json,
2026-08-08,Goldman Sachs,GS,completed,/mnt/primary/finnhub_snapshots/2026-08-08/GS_snapshot.json,
2026-08-08,JPMorgan Chase,JPM,completed,/mnt/primary/finnhub_snapshots/2026-08-08/JPM_snapshot.json,
2026-08-08,PayPal,PYPL,completed,/mnt/primary/finnhub_snapshots/2026-08-08/PYPL_snapshot.json,
2026-08-08,Visa Inc.,V,completed,/mnt/primary/finnhub_snapshots/2026-08-08/V_snapshot.json,
2026-08-08,Wells Fargo,WFC,completed,/mnt/primary/finnhub_snapshots/2026-08-08/WFC_snapshot.json,
2026-08-08,Cigna,CI,completed,/mnt/primary/finnhub_snapshots/2026-08-08/CI_snapshot.json,
2026-08-08,Cooper Companies (The),COO,completed,/mnt/primary/finnhub_snapshots/2026-08-08/COO_snapshot.json,
2026-08-08,CVS Health,CVS,completed,/mnt/primary/finnhub_snapshots/2026-08-08/CVS_snapshot.json,
2026-08-08,Danaher Corporation,DHR,completed,/mnt/primary/finnhub_snapshots/2026-08-08/DHR_snapshot.json,
2026-08-08,DaVita,DVA,completed,/mnt/primary/finnhub_snapshots/2026-08-08/DVA_snapshot.json,
2026-08-08,Dexcom,DXCM,completed,/mnt/primary/finnhub_snapshots/2026-08-08/DXCM_snapshot.json,
2026-08-08,Edwards Lifesciences,EW,completed,/mnt/primary/finnhub_snapshots/2026-08-08/EW_snapshot.json,
2026-08-08,GE HealthCare,GEHC,completed,/mnt/primary/finnhub_snapshots/2026-08-08/GEHC_snapshot.json,
2026-08-08,Gilead Sciences,GILD,completed,/mnt/primary/finnhub_snapshots/2026-08-08/GILD_snapshot.json,
2026-08-08,3M,MMM,completed,/mnt/primary/finnhub_snapshots/2026-08-08/MMM_snapshot.json,
2026-08-08,A. O. Smith,AOS,completed,/mnt/primary/finnhub_snapshots/2026-08-08/AOS_snapshot.json,
2026-08-08,Boeing,BA,completed,/mnt/primary/finnhub_snapshots/2026-08-08/BA_snapshot.json,
2026-08-08,Broadridge Financial Solutions,BR,completed,/mnt/primary/finnhub_snapshots/2026-08-08/BR_snapshot.json,
2026-08-08,C.H. Robinson,CHRW,completed,/mnt/primary/finnhub_snapshots/2026-08-08/CHRW_snapshot.json,
2026-08-08,Carrier Global,CARR,completed,/mnt/primary/finnhub_snapshots/2026-08-08/CARR_snapshot.json,
2026-08-08,Caterpillar Inc.,CAT,completed,/mnt/primary/finnhub_snapshots/2026-08-08/CAT_snapshot.json,
2026-08-08,Cintas,CTAS,completed,/mnt/primary/finnhub_snapshots/2026-08-08/CTAS_snapshot.json,
2026-08-08,Xylem Inc.,XYL,completed,/mnt/primary/finnhub_snapshots/2026-08-08/XYL_snapshot.json,
2026-08-08,Accenture,ACN,completed,/mnt/primary/finnhub_snapshots/2026-08-08/ACN_snapshot.json,
2026-08-08,Adobe Inc.,ADBE,completed,/mnt/primary/finnhub_snapshots/2026-08-08/ADBE_snapshot.json,
2026-08-08,Apple Inc.,AAPL,completed,/mnt/primary/finnhub_snapshots/2026-08-08/AAPL_snapshot.json,
2026-08-08,Cisco,CSCO,completed,/mnt/primary/finnhub_snapshots/2026-08-08/CSCO_snapshot.json,
2026-08-08,Cognizant,CTSH,completed,/mnt/primary/finnhub_snapshots/2026-08-08/CTSH_snapshot.json,
2026-08-08,Hewlett Packard Enterprise,HPE,completed,/mnt/primary/finnhub_snapshots/2026-08-08/HPE_snapshot.json,
