ML_Model,FeatureSet,Horizon_Days,Symbol,Baseline_RMSE,News_RMSE,News_Answers_RMSE
Elastic Net,Advanced,1,CBRE,3.003999010707205,3.0941048736036736,3.0948953798978653
Elastic Net,Advanced,1,CEG,6.261781425109134,6.560330348725834,6.596151296799027
Elastic Net,Advanced,1,CHRW,7.239430662978614,7.438744503746865,7.476185848167467
Elastic Net,Advanced,1,CI,5.272847945941033,5.284781510120371,5.294055718167762
Elastic Net,Advanced,1,CL,1.205123006658605,1.2257305233759912,1.2252724351046884
Elastic Net,Advanced,1,COO,1.1395483358366976,1.1425967022560095,1.1434171007409646
Elastic Net,Advanced,1,COP,2.1474797084924457,2.3949844271512597,2.403608308922227
Elastic Net,Advanced,1,COST,11.10524244465761,11.227916174870561,11.215683186142359
Elastic Net,Advanced,1,CSCO,2.565345991978486,2.5587276339091245,2.5670158220982295
Elastic Net,Advanced,1,CSGP,1.0226020355824528,1.0325471478565187,1.0267018555981378
Elastic Net,Advanced,1,CTAS,3.740446928232589,3.8195334730643564,3.836662725657283
Elastic Net,Advanced,1,CTSH,1.6510649698744684,1.640020620048443,1.6377552102763575
Elastic Net,Advanced,1,CTVA,2.354305094618879,2.3564775731920293,2.3563414340032365
Elastic Net,Advanced,1,CVS,1.822118686152771,1.8548609326144205,1.8573423459200638
Elastic Net,Advanced,1,CVX,3.0488910808669862,3.1047954117414482,3.118522676295244
Elastic Net,Advanced,1,D,1.190113714053139,1.2305036333276271,1.226210343589256
Elastic Net,Advanced,1,DASH,6.726795391302453,7.0060030879554045,7.128291606055337
Elastic Net,Advanced,1,DG,2.6628773605055636,2.6688546826829085,2.6561683828919227
Elastic Net,Advanced,1,DHR,5.583969710487668,5.475115892279318,5.435572008702214
Elastic Net,Advanced,1,DIS,1.9038172056306895,1.9116575307168047,1.9134349110820377
Elastic Net,Advanced,1,DVA,7.744673486640995,7.673823660039818,7.682097401986407
Elastic Net,Advanced,1,DVN,0.9681313426702062,1.0027711634778682,1.0106340700410357
Elastic Net,Advanced,1,DXCM,2.4945731484676608,2.545467335657903,2.551993617403877
Elastic Net,Advanced,1,EA,0.41844508816047027,1.0819023881724714,1.2423224740217074
Elastic Net,Advanced,1,ED,1.2006704612058434,1.2432955394524712,1.269659619343526
Elastic Net,Advanced,1,EOG,3.1714131271184374,3.267994096439612,3.2413719052491214
Elastic Net,Advanced,1,EW,1.0706893408437435,1.2096368641435409,1.2092287154279782
Elastic Net,Advanced,1,EXE,1.9771515551352858,2.081145570154157,2.0717583747445567
Elastic Net,Advanced,1,FANG,4.3380796768409,4.500763540481198,4.499227514041741
Elastic Net,Advanced,1,GEHC,1.8907766352648467,1.9486450257636239,1.9403438185609516
Elastic Net,Advanced,1,GILD,3.903575906390372,3.953073444662793,3.9632435803144768
Elastic Net,Advanced,1,GIS,0.7997010236847457,0.8041924611463712,0.8106325899638136
Elastic Net,Advanced,1,GOOGL,8.979478064655277,8.988727992375336,9.02918143732733
Elastic Net,Advanced,1,GS,22.60940245135976,22.46200915841599,22.473363256299233
Elastic Net,Advanced,1,HPE,1.6402432984114435,1.6958751297218813,1.7147907333769847
Elastic Net,Advanced,1,IFF,1.9963190208614348,1.97037864290686,1.970507920305283
Elastic Net,Advanced,1,IP,1.2062157320417546,1.2031509133403704,1.1945372710165265
Elastic Net,Advanced,1,IRM,2.4778502361193206,2.526099734796307,2.5221190105321982
Elastic Net,Advanced,1,JPM,3.7344275386275503,4.100581554546903,4.220106583527205
Elastic Net,Advanced,1,KIM,0.27400625665095574,0.2581477233592964,0.25810490012239334
Elastic Net,Advanced,1,KO,1.3374977862843846,1.4007633464808942,1.4393881969196358
Elastic Net,Advanced,1,LNT,0.8270899812084483,0.8428443599323344,0.8433661388041258
Elastic Net,Advanced,1,LYB,1.4196414919757465,1.4300751875190252,1.4495487822045754
Elastic Net,Advanced,1,MAA,1.631707631354164,1.6264268516353126,1.6359118355253777
Elastic Net,Advanced,1,META,15.49550613713978,15.533842694420246,15.57599856981829
Elastic Net,Advanced,1,MLM,10.866640471173337,10.804340972913662,10.826830787950453
Elastic Net,Advanced,1,MMM,4.165008400739832,4.542686820246389,4.54384679942425
Elastic Net,Advanced,1,MOS,0.5322164856934104,0.5522812655501596,0.5644075046052324
