snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-05,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-05/GOOGL_snapshot.json,
2026-08-05,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-05/T_snapshot.json,
2026-08-05,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-05/EA_snapshot.json,
2026-08-05,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-05/META_snapshot.json,
2026-08-05,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-05/NFLX_snapshot.json,
2026-08-05,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-05/OMC_snapshot.json,
2026-08-05,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-05/TTWO_snapshot.json,
2026-08-05,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-05/DIS_snapshot.json,
2026-08-05,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-05/WBD_snapshot.json,
2026-08-05,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-05/ABNB_snapshot.json,
2026-08-05,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-05/AMZN_snapshot.json,
2026-08-05,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-05/BKNG_snapshot.json,
2026-08-05,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-05/DASH_snapshot.json,
2026-08-05,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-05/NKE_snapshot.json,
2026-08-05,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-05/RL_snapshot.json,
2026-08-05,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-05/SBUX_snapshot.json,
2026-08-05,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-05/TPR_snapshot.json,
2026-08-05,"Tesla, Inc.",TSLA,completed,/mnt/primary/finnhub_snapshots/2026-08-05/TSLA_snapshot.json,
2026-08-05,Casey's,CASY,completed,/mnt/primary/finnhub_snapshots/2026-08-05/CASY_snapshot.json,
2026-08-05,Coca-Cola Company (The),KO,completed,/mnt/primary/finnhub_snapshots/2026-08-05/KO_snapshot.json,
2026-08-05,Colgate-Palmolive,CL,completed,/mnt/primary/finnhub_snapshots/2026-08-05/CL_snapshot.json,
2026-08-05,Costco,COST,completed,/mnt/primary/finnhub_snapshots/2026-08-05/COST_snapshot.json,
2026-08-05,Dollar General,DG,completed,/mnt/primary/finnhub_snapshots/2026-08-05/DG_snapshot.json,
2026-08-05,General Mills,GIS,completed,/mnt/primary/finnhub_snapshots/2026-08-05/GIS_snapshot.json,
2026-08-05,PepsiCo,PEP,completed,/mnt/primary/finnhub_snapshots/2026-08-05/PEP_snapshot.json,
2026-08-05,Target Corporation,TGT,completed,/mnt/primary/finnhub_snapshots/2026-08-05/TGT_snapshot.json,
2026-08-05,Walmart,WMT,completed,/mnt/primary/finnhub_snapshots/2026-08-05/WMT_snapshot.json,
2026-08-05,APA Corporation,APA,completed,/mnt/primary/finnhub_snapshots/2026-08-05/APA_snapshot.json,
2026-08-05,Baker Hughes,BKR,completed,/mnt/primary/finnhub_snapshots/2026-08-05/BKR_snapshot.json,
2026-08-05,Chevron Corporation,CVX,completed,/mnt/primary/finnhub_snapshots/2026-08-05/CVX_snapshot.json,
2026-08-05,ConocoPhillips,COP,completed,/mnt/primary/finnhub_snapshots/2026-08-05/COP_snapshot.json,
2026-08-05,Devon Energy,DVN,completed,/mnt/primary/finnhub_snapshots/2026-08-05/DVN_snapshot.json,
2026-08-05,Diamondback Energy,FANG,completed,/mnt/primary/finnhub_snapshots/2026-08-05/FANG_snapshot.json,
2026-08-05,EOG Resources,EOG,completed,/mnt/primary/finnhub_snapshots/2026-08-05/EOG_snapshot.json,
2026-08-05,Expand Energy,EXE,completed,/mnt/primary/finnhub_snapshots/2026-08-05/EXE_snapshot.json,
2026-08-05,Williams Companies,WMB,completed,/mnt/primary/finnhub_snapshots/2026-08-05/WMB_snapshot.json,
2026-08-05,Aflac,AFL,completed,/mnt/primary/finnhub_snapshots/2026-08-05/AFL_snapshot.json,
2026-08-05,American Express,AXP,completed,/mnt/primary/finnhub_snapshots/2026-08-05/AXP_snapshot.json,
2026-08-05,American International Group,AIG,completed,/mnt/primary/finnhub_snapshots/2026-08-05/AIG_snapshot.json,
2026-08-05,Apollo Global Management,APO,completed,/mnt/primary/finnhub_snapshots/2026-08-05/APO_snapshot.json,
2026-08-05,Goldman Sachs,GS,completed,/mnt/primary/finnhub_snapshots/2026-08-05/GS_snapshot.json,
2026-08-05,JPMorgan Chase,JPM,completed,/mnt/primary/finnhub_snapshots/2026-08-05/JPM_snapshot.json,
2026-08-05,PayPal,PYPL,completed,/mnt/primary/finnhub_snapshots/2026-08-05/PYPL_snapshot.json,
2026-08-05,Visa Inc.,V,completed,/mnt/primary/finnhub_snapshots/2026-08-05/V_snapshot.json,
2026-08-05,Wells Fargo,WFC,completed,/mnt/primary/finnhub_snapshots/2026-08-05/WFC_snapshot.json,
2026-08-05,Cigna,CI,completed,/mnt/primary/finnhub_snapshots/2026-08-05/CI_snapshot.json,
2026-08-05,Cooper Companies (The),COO,completed,/mnt/primary/finnhub_snapshots/2026-08-05/COO_snapshot.json,
2026-08-05,CVS Health,CVS,completed,/mnt/primary/finnhub_snapshots/2026-08-05/CVS_snapshot.json,
2026-08-05,Danaher Corporation,DHR,completed,/mnt/primary/finnhub_snapshots/2026-08-05/DHR_snapshot.json,
2026-08-05,DaVita,DVA,completed,/mnt/primary/finnhub_snapshots/2026-08-05/DVA_snapshot.json,
2026-08-05,Dexcom,DXCM,completed,/mnt/primary/finnhub_snapshots/2026-08-05/DXCM_snapshot.json,
2026-08-05,Edwards Lifesciences,EW,completed,/mnt/primary/finnhub_snapshots/2026-08-05/EW_snapshot.json,
2026-08-05,GE HealthCare,GEHC,completed,/mnt/primary/finnhub_snapshots/2026-08-05/GEHC_snapshot.json,
2026-08-05,Gilead Sciences,GILD,completed,/mnt/primary/finnhub_snapshots/2026-08-05/GILD_snapshot.json,
2026-08-05,3M,MMM,completed,/mnt/primary/finnhub_snapshots/2026-08-05/MMM_snapshot.json,
2026-08-05,A. O. Smith,AOS,completed,/mnt/primary/finnhub_snapshots/2026-08-05/AOS_snapshot.json,
2026-08-05,Boeing,BA,completed,/mnt/primary/finnhub_snapshots/2026-08-05/BA_snapshot.json,
2026-08-05,Broadridge Financial Solutions,BR,completed,/mnt/primary/finnhub_snapshots/2026-08-05/BR_snapshot.json,
